id,area_id,name
fa40e51d-692c-430d-92bd-6444ee6fda94,0844f2bc-f552-4360-8416-24418751222c,Vidal
28f0c53a-5081-40ad-a15a-9c9b9257950a,bea8332d-f513-435d-8ac5-cf20ab516127,Westmorland
9da87b37-f469-45dd-aa6e-b741ea612ab2,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,White Water
be802ebc-3c40-4a1f-bc6a-f33f7de75a34,bea8332d-f513-435d-8ac5-cf20ab516127,Winterhaven
cac905ca-5d22-4f5b-9a0b-4946275871bf,0844f2bc-f552-4360-8416-24418751222c,Yucca Valley
e069f8c2-e2ce-4494-b25a-63f5325dddcd,0844f2bc-f552-4360-8416-24418751222c,Landers
29ac2502-1bb5-4192-8115-f80a76c23be0,0844f2bc-f552-4360-8416-24418751222c,Adelanto
66168ac8-f909-44a8-a420-a55eb45b1617,0844f2bc-f552-4360-8416-24418751222c,Amboy
98f737d1-c01c-4876-88f8-b48e8947376c,0844f2bc-f552-4360-8416-24418751222c,Angelus Oaks
d621092d-3122-43e5-9855-a82a7550e103,0844f2bc-f552-4360-8416-24418751222c,Apple Valley
61bd0bfe-29fd-4aaf-9ea2-5d0fd0e6b5f9,0844f2bc-f552-4360-8416-24418751222c,Baker
d2a03894-4f5a-48a3-9eb6-b4d64714dd81,0844f2bc-f552-4360-8416-24418751222c,Fort Irwin
ddea582c-0f21-497d-a099-60db17fad6d7,0844f2bc-f552-4360-8416-24418751222c,Barstow
81b87ace-1ee4-428f-8b1f-a275d6a9e637,0844f2bc-f552-4360-8416-24418751222c,Grand Terrace
67cdedc6-c23b-4d53-9102-ca179fcff022,0844f2bc-f552-4360-8416-24418751222c,Big Bear City
52a983c7-9be1-491c-82f5-d9b08d9fe220,0844f2bc-f552-4360-8416-24418751222c,Big Bear Lake
df26a3b3-571a-480e-bf86-d5e5b8ee4947,0844f2bc-f552-4360-8416-24418751222c,Bloomington
7190f52f-265c-4663-aaa5-af51da155f2b,0844f2bc-f552-4360-8416-24418751222c,Blue Jay
4048bcf6-ace8-4b1a-a1ac-c6eacee86d69,0844f2bc-f552-4360-8416-24418751222c,Bryn Mawr
4cd9bb49-599d-4ee6-aa5e-102b86dc3fd0,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Calimesa
1995056b-2610-4b20-918e-986d575bb8a7,0844f2bc-f552-4360-8416-24418751222c,Cedar Glen
5c1e427d-7404-4e87-824c-24ac5909218e,0844f2bc-f552-4360-8416-24418751222c,Cedarpines Park
658b1102-5298-430c-9f78-1f2402864879,0844f2bc-f552-4360-8416-24418751222c,Cima
cd0326f9-fe15-4280-92a0-9856a819f15f,0844f2bc-f552-4360-8416-24418751222c,Colton
fadab067-ff32-425a-b72f-f8b42607b590,0844f2bc-f552-4360-8416-24418751222c,Crestline
f38ad5fd-a643-44aa-b998-5dc0da706856,0844f2bc-f552-4360-8416-24418751222c,Daggett
e3e0528f-7768-4b34-86be-84db921f0b61,5b60667a-81ea-415f-a137-e9640404f305,Death Valley
2c9040a8-23e6-42a4-9ce4-8ec780570a4e,0844f2bc-f552-4360-8416-24418751222c,Phelan
a256483a-9f04-4cb0-84e9-131ef4934489,0844f2bc-f552-4360-8416-24418751222c,Fontana
f6f61e89-16c0-4844-b6d9-75b13dd58920,0844f2bc-f552-4360-8416-24418751222c,Essex
a3af726e-a190-4cb1-beb1-a8b8216edbaf,0844f2bc-f552-4360-8416-24418751222c,Fawnskin
eb0a77d1-4738-4b78-bd68-d3aa544668ef,0844f2bc-f552-4360-8416-24418751222c,Ludlow
62d258e5-42cd-4a00-86b5-fa56a62c5963,0844f2bc-f552-4360-8416-24418751222c,Forest Falls
00c2b4b9-879c-4492-9aab-3c7f40d83c3d,0844f2bc-f552-4360-8416-24418751222c,Hesperia
2b3fe8c8-4575-493a-9dbf-ea7b59977999,0844f2bc-f552-4360-8416-24418751222c,Green Valley Lake
9350c615-1af0-472b-b84f-313e944268d4,0844f2bc-f552-4360-8416-24418751222c,Helendale
5d76b2e6-1172-4f9b-9c1e-ac52917e47ca,0844f2bc-f552-4360-8416-24418751222c,Highland
f16b2e8e-d651-433c-aaf7-ed4c450f1779,0844f2bc-f552-4360-8416-24418751222c,Hinkley
8eec90b6-8f48-4cfe-823e-6faa4258c294,0844f2bc-f552-4360-8416-24418751222c,Loma Linda
0681bbae-8594-4799-8e6c-244c8e053176,0844f2bc-f552-4360-8416-24418751222c,Lake Arrowhead
1abac304-638f-40ad-992f-4c321798fabd,0844f2bc-f552-4360-8416-24418751222c,Lucerne Valley
1a3748af-218d-4806-895d-880ec1930351,0844f2bc-f552-4360-8416-24418751222c,Lytle Creek
6215a031-0e21-41be-b89c-d154ee69a8c9,0844f2bc-f552-4360-8416-24418751222c,Mentone
dda45860-f020-4729-89ea-7ec6df51da3e,0844f2bc-f552-4360-8416-24418751222c,Needles
8126c70b-3029-414b-bfc2-760994f2c6b8,0844f2bc-f552-4360-8416-24418751222c,Nipton
24ad4dd3-bbb9-4d87-9ed0-ef632401fe43,0844f2bc-f552-4360-8416-24418751222c,Newberry Springs
ba8a99db-2446-42f0-bbad-5c761a290916,0844f2bc-f552-4360-8416-24418751222c,Mountain Pass
0b41c3a4-7299-4579-98e9-5fe3dca7094c,0844f2bc-f552-4360-8416-24418751222c,Oro Grande
79898e63-8328-4d71-bd11-5ae0445ebec9,0844f2bc-f552-4360-8416-24418751222c,Patton
d366df1f-37e7-487a-914e-12947ac6de91,0844f2bc-f552-4360-8416-24418751222c,Pinon Hills
e4651f49-1a1e-4130-a740-7cd8a4f909b9,0844f2bc-f552-4360-8416-24418751222c,Redlands
88fab4a6-32e1-46bd-91ab-1fde4936243d,0844f2bc-f552-4360-8416-24418751222c,Rialto
7a1e2585-8fa3-47c7-9522-cad620676788,0844f2bc-f552-4360-8416-24418751222c,Rimforest
d3cebff1-a7f4-46db-a6ad-e98ee9b69cec,0844f2bc-f552-4360-8416-24418751222c,Running Springs
480f8949-d88c-4eb3-ae60-87579751f172,5b60667a-81ea-415f-a137-e9640404f305,Shoshone
896848be-3177-4bb3-a7c0-0df5f0351d5b,0844f2bc-f552-4360-8416-24418751222c,Skyforest
0d10a1e8-4ea0-4607-8f2c-cbc70ec8272b,0844f2bc-f552-4360-8416-24418751222c,Sugarloaf
9a535d33-0f8a-445a-9d16-1d173904b640,5b60667a-81ea-415f-a137-e9640404f305,Tecopa
7c7dc456-8259-4e6e-ab51-7b765a43b9b8,0844f2bc-f552-4360-8416-24418751222c,Twin Peaks
00ea1663-aba2-4fa5-a771-544ecf2bcf4d,0844f2bc-f552-4360-8416-24418751222c,Victorville
e421032b-e08c-4f37-b3e4-d833beb38793,0844f2bc-f552-4360-8416-24418751222c,Wrightwood
52de8ae5-772d-4580-b960-a3dd03603e79,0844f2bc-f552-4360-8416-24418751222c,Yermo
2cd3465b-22a6-4c8d-aa88-32a0aef295ea,0844f2bc-f552-4360-8416-24418751222c,Yucaipa
ba979655-f725-450b-ba0a-18d1e6492db4,0844f2bc-f552-4360-8416-24418751222c,San Bernardino
6ba649a2-eec8-401e-accd-aebe83666328,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Riverside
7cea2d6b-b2e7-40c5-906f-a2acd3ec78b1,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,March Air Reserve Base
9a8e2c84-ea7b-4851-94b9-a504e6a27b1a,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Lake Elsinore
c15defde-8ef4-451b-94f0-b1d3e969c9c4,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Aguanga
ba530570-5056-44c4-a635-bc761d0cc48f,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Anza
f5294641-eeec-4b9b-a3e6-42889e807beb,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Hemet
aaccec35-d0f6-4beb-9855-5010f1e29a8c,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Homeland
720327b6-cf73-481f-93c7-e58e525db57b,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Idyllwild
0c877991-bf66-4b53-b6ae-cbe7b46dc55f,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Moreno Valley
0ec7c9e3-2c6a-47d6-96e0-9d2ca706bf3b,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Mountain Center
cb26e29b-5000-46a8-9843-9d29b0711a62,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Murrieta
e1ed9b71-259d-41d4-9859-92db21517747,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Nuevo
52229d31-d10d-4b99-8d2b-849091ae0238,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Perris
9f0975eb-b656-437b-8fd3-f7a81602840f,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,San Jacinto
f2a0025b-0307-413b-a6c0-854daf507650,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Menifee
4fbb90d3-b57b-4576-a209-38eadee9cd67,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Sun City
fadc6170-bdf9-4431-8205-7e4399cd9191,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Temecula
8cbf159a-b7ca-41a5-811a-a31105ab4f35,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Wildomar
749bd3be-70d5-4d70-b00a-78edc35d68b0,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Winchester
7b775e6d-1bf5-47f2-a43d-891531d8ccbe,347f0333-6ca7-4fe5-89eb-a1e24d075606,Irvine
08966657-1e52-49c4-9083-ba105b3e0128,347f0333-6ca7-4fe5-89eb-a1e24d075606,Huntington Beach
4b3ec804-635c-449f-a11e-a4fecb072161,347f0333-6ca7-4fe5-89eb-a1e24d075606,Laguna Niguel
c95b835e-d66a-487e-833b-9db58f95a530,347f0333-6ca7-4fe5-89eb-a1e24d075606,El Toro
d6b6dae9-c992-4f7f-9bea-5ccfb028d418,347f0333-6ca7-4fe5-89eb-a1e24d075606,Foothill Ranch
8076fe09-78bd-43e1-9c53-2d6f07ac5a58,347f0333-6ca7-4fe5-89eb-a1e24d075606,Capistrano Beach
05bd0cec-36bd-468f-a723-3d282312cccb,347f0333-6ca7-4fe5-89eb-a1e24d075606,Corona Del Mar
f88ec62a-10ba-4a0b-8e79-1614f91b3039,347f0333-6ca7-4fe5-89eb-a1e24d075606,Costa Mesa
666ac12a-6769-4ad0-b077-f820ee27f22b,347f0333-6ca7-4fe5-89eb-a1e24d075606,Dana Point
a5a7e7cf-a3bd-4d87-8cbb-39774fdaba74,347f0333-6ca7-4fe5-89eb-a1e24d075606,Lake Forest
2a00b0bd-e64a-4697-8dae-2365cd0d5b2f,347f0333-6ca7-4fe5-89eb-a1e24d075606,Laguna Woods
f546ce9d-b7a0-4efb-bd51-5eb16bf59120,347f0333-6ca7-4fe5-89eb-a1e24d075606,East Irvine
48c793e0-eed5-4e5e-a5f2-e5abf25f2de3,347f0333-6ca7-4fe5-89eb-a1e24d075606,Laguna Beach
5d329159-4b1e-4c7c-a984-04e100d79137,347f0333-6ca7-4fe5-89eb-a1e24d075606,Laguna Hills
7003f8f0-0db8-47f6-907c-c6c8878a26d5,347f0333-6ca7-4fe5-89eb-a1e24d075606,Midway City
ebdeb0b1-4bfd-4a72-a4c1-98f24395d844,347f0333-6ca7-4fe5-89eb-a1e24d075606,Aliso Viejo
11b89d55-5a4c-46dd-a3b9-fdf10e0de9f0,347f0333-6ca7-4fe5-89eb-a1e24d075606,Newport Coast
c85430b3-3d6e-4237-9f63-fc23711d7988,347f0333-6ca7-4fe5-89eb-a1e24d075606,Newport Beach
5ae6d1f6-aacf-4db0-b019-c747cd1e5167,347f0333-6ca7-4fe5-89eb-a1e24d075606,San Clemente
4ea7a2aa-fbcc-4ca9-9705-932ebd54c79a,347f0333-6ca7-4fe5-89eb-a1e24d075606,San Juan Capistrano
819bba5f-e4c9-4e2a-bf0d-53c8390d2b00,347f0333-6ca7-4fe5-89eb-a1e24d075606,Silverado
d97c24a2-fd78-432d-85a9-cf6371f87a56,347f0333-6ca7-4fe5-89eb-a1e24d075606,Trabuco Canyon
8c3cb8b7-a0ad-45ef-a7da-2f6590d31e1e,347f0333-6ca7-4fe5-89eb-a1e24d075606,Westminster
97a868ab-53c5-42d9-9f49-0d07a9998d57,347f0333-6ca7-4fe5-89eb-a1e24d075606,Rancho Santa Margarita
b78e3360-0532-4d75-911f-3c85e85f5445,347f0333-6ca7-4fe5-89eb-a1e24d075606,Mission Viejo
bf682c51-7f1a-418b-8ac2-363b6511eb54,347f0333-6ca7-4fe5-89eb-a1e24d075606,Ladera Ranch
39a5483f-d864-48c7-ad52-2c63251f5307,347f0333-6ca7-4fe5-89eb-a1e24d075606,Santa Ana
60d495c5-0cb9-41f3-8cc2-5bdc7f3fe74d,347f0333-6ca7-4fe5-89eb-a1e24d075606,Fountain Valley
a0f2c5e9-c94a-402d-bd29-88bdac4ba002,347f0333-6ca7-4fe5-89eb-a1e24d075606,Tustin
ec7c4ce8-84f0-4b23-8e0e-86917802694d,347f0333-6ca7-4fe5-89eb-a1e24d075606,Anaheim
9a64ba9a-3c94-46ef-b2c7-532bea7f5665,347f0333-6ca7-4fe5-89eb-a1e24d075606,Atwood
fe077b22-77c0-4f9b-b24d-b00a3e0ebef5,347f0333-6ca7-4fe5-89eb-a1e24d075606,Brea
da204b74-f7e3-4888-86ed-3ffa2b246925,347f0333-6ca7-4fe5-89eb-a1e24d075606,Fullerton
94ff1d37-0bc1-4884-ba98-8e7d095f798a,347f0333-6ca7-4fe5-89eb-a1e24d075606,Garden Grove
3c401ce5-2c8c-4214-9e2b-5283bda6f808,347f0333-6ca7-4fe5-89eb-a1e24d075606,Orange
92ff8f7a-fef8-42b9-b436-0cf8691a6297,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Norco
99f28b67-1a9d-405a-a443-b7f7a999423e,347f0333-6ca7-4fe5-89eb-a1e24d075606,Villa Park
453f9be7-a9b1-43f0-a3f1-34ccedc7e1a1,347f0333-6ca7-4fe5-89eb-a1e24d075606,Placentia
fafaf5c1-240d-4f48-bcd9-37ca6d3c838a,d3759df9-0d72-4da7-99a1-2e98ba4e9e0b,Corona
c523b70a-910b-4cb7-82b1-a8e3fe67267c,347f0333-6ca7-4fe5-89eb-a1e24d075606,Yorba Linda
77aed7e9-c63b-40e1-a784-17eaac8e6583,7cc8aa9a-fd62-4535-88b0-9450554b4847,Ventura
3b753198-a66d-4fa4-bba3-a35832561d11,7cc8aa9a-fd62-4535-88b0-9450554b4847,Camarillo
490101c2-88d5-48fc-bf2d-504142829e99,ce4c36f7-914b-459e-8751-238fa6cacaab,Carpinteria
9a03054b-c71e-4bca-ac42-762a45359404,7cc8aa9a-fd62-4535-88b0-9450554b4847,Fillmore
e186b64d-a8d5-4cac-bd38-37d6ede61475,7cc8aa9a-fd62-4535-88b0-9450554b4847,Moorpark
1a28f245-169c-436a-a24c-9ababf402dfd,7cc8aa9a-fd62-4535-88b0-9450554b4847,Oak View
c1d324e8-8708-4d4d-aacb-3e0efdb51171,7cc8aa9a-fd62-4535-88b0-9450554b4847,Ojai
e546fee4-be97-44b2-921e-3088adc81c39,7cc8aa9a-fd62-4535-88b0-9450554b4847,Oxnard
80909d00-c1b8-4548-b43e-886486edc625,7cc8aa9a-fd62-4535-88b0-9450554b4847,Piru
52fb40a7-1813-4315-b48d-df1fd19237dd,7cc8aa9a-fd62-4535-88b0-9450554b4847,Port Hueneme
ed3b7739-8bc6-4fd5-b2df-58ba8ded0968,7cc8aa9a-fd62-4535-88b0-9450554b4847,Point Mugu Nawc
5e0b3fee-277c-4f28-abf9-ab54593be79f,7cc8aa9a-fd62-4535-88b0-9450554b4847,Port Hueneme Cbc Base
b6683d7a-3395-40c9-b3fd-56fd4d19ffed,7cc8aa9a-fd62-4535-88b0-9450554b4847,Santa Paula
ad6136a1-79ba-4af1-b5e1-79849e183025,7cc8aa9a-fd62-4535-88b0-9450554b4847,Simi Valley
f40341de-e87d-48c3-a778-7aa76665d5f5,7cc8aa9a-fd62-4535-88b0-9450554b4847,Brandeis
be85214b-9ddd-4739-a719-f02b46119836,7cc8aa9a-fd62-4535-88b0-9450554b4847,Somis
4a8ff688-f6c8-49ee-8a90-375482e3b47c,ce4c36f7-914b-459e-8751-238fa6cacaab,Summerland
0e1412d4-48fb-424c-997d-2b799cd8c986,ce4c36f7-914b-459e-8751-238fa6cacaab,Santa Barbara
482d780f-3b40-4626-999b-9982fca6ea70,ce4c36f7-914b-459e-8751-238fa6cacaab,Goleta
281bd019-5531-4c77-be38-ce9a39b5b064,b2e7268d-a30b-4118-83f5-0462f15344b9,Alpaugh
8dd04faf-c6cc-4c00-93e6-6925355ba38a,47c58348-70b4-4afd-b39e-5c517092ba6e,Armona
90ddb674-d96e-4eb3-bd8d-bfd6a2bb3ff5,efeccfd6-f36a-479b-932b-6785e337f64b,Arvin
e13545eb-f390-43eb-b551-38e3871afd1f,47c58348-70b4-4afd-b39e-5c517092ba6e,Avenal
4ca8a363-31d7-4287-a999-fbfd951afd6f,efeccfd6-f36a-479b-932b-6785e337f64b,Bodfish
214e85f6-76fb-4342-92c1-3b41b434aa7d,efeccfd6-f36a-479b-932b-6785e337f64b,Buttonwillow
1a2c38f1-2fc1-44a6-bc32-ae939c9ada5c,b2e7268d-a30b-4118-83f5-0462f15344b9,California Hot Springs
149faa2d-4d81-4a26-978a-fab7a55ad535,b2e7268d-a30b-4118-83f5-0462f15344b9,Camp Nelson
1ff0f769-4485-4aad-b944-755b5af2524e,75c21020-5cdf-4826-aa58-8be410d2225d,Coalinga
4788f20d-ea01-46f5-b3da-10d09f1dd042,47c58348-70b4-4afd-b39e-5c517092ba6e,Corcoran
86cc1840-705c-46d3-9090-e26b47a296d5,efeccfd6-f36a-479b-932b-6785e337f64b,Delano
367f2561-7c24-4487-8fb0-57c1f512905f,b2e7268d-a30b-4118-83f5-0462f15344b9,Ducor
f8888a2c-30eb-4134-b539-782f3dd43a59,b2e7268d-a30b-4118-83f5-0462f15344b9,Earlimart
6a6754b1-75a4-4d92-a1f6-04e5fe12e6a6,efeccfd6-f36a-479b-932b-6785e337f64b,Edison
4c1228fe-35da-431b-ae5a-bd9901d679c3,b2e7268d-a30b-4118-83f5-0462f15344b9,Exeter
9c7bc8f1-a346-4389-8616-4ec999d09db1,efeccfd6-f36a-479b-932b-6785e337f64b,Frazier Park
178bd3aa-be75-4f9c-924a-57c741fc0359,b2e7268d-a30b-4118-83f5-0462f15344b9,Farmersville
64d96e80-b9d5-4bb6-9596-cb7965ce2576,efeccfd6-f36a-479b-932b-6785e337f64b,Fellows
fc7b9331-078d-4ee5-9031-2750dea7c8e3,efeccfd6-f36a-479b-932b-6785e337f64b,Glennville
2de3097a-2532-4716-be39-016de93c421d,b2e7268d-a30b-4118-83f5-0462f15344b9,Goshen
a5211729-6752-448c-afe7-9172864ffa6b,47c58348-70b4-4afd-b39e-5c517092ba6e,Hanford
41151974-e4d7-42f9-be26-dcabed92a5f7,75c21020-5cdf-4826-aa58-8be410d2225d,Huron
764a7a50-3608-44c0-b7c1-93c673be8297,b2e7268d-a30b-4118-83f5-0462f15344b9,Ivanhoe
0e0bfd1e-5d48-4a27-9738-694568b0d4f7,b2e7268d-a30b-4118-83f5-0462f15344b9,Kaweah
589c7596-8275-4ecd-9975-ead2f65d5c03,efeccfd6-f36a-479b-932b-6785e337f64b,Kernville
41e922f6-fcf3-4e3b-8f2d-b4bbd054c6e3,47c58348-70b4-4afd-b39e-5c517092ba6e,Kettleman City
736591ea-8eee-4b42-845b-9d4a5fb6304c,efeccfd6-f36a-479b-932b-6785e337f64b,Lake Isabella
c6306636-e24a-4a2a-bc49-32b79703ff57,efeccfd6-f36a-479b-932b-6785e337f64b,Lamont
e1056fb9-e7cc-418c-8639-902529bc41ab,75c21020-5cdf-4826-aa58-8be410d2225d,Laton
967b3923-997a-4a97-80e1-5a985cb0e172,efeccfd6-f36a-479b-932b-6785e337f64b,Lebec
d42dc12f-71c0-455a-bdea-3c72530e7cba,b2e7268d-a30b-4118-83f5-0462f15344b9,Lemon Cove
e177c139-d61b-4aa2-baee-a3ad83ca2455,47c58348-70b4-4afd-b39e-5c517092ba6e,Lemoore
c9c66af0-643a-47c0-9d20-41df34330cae,b2e7268d-a30b-4118-83f5-0462f15344b9,Lindsay
34122d96-0c5d-4477-a54d-3e718d810898,efeccfd6-f36a-479b-932b-6785e337f64b,Lost Hills
16390027-80e5-4fd0-92fa-9c4edc571183,efeccfd6-f36a-479b-932b-6785e337f64b,Mc Farland
393649c0-28e3-4452-a254-3c0472e30df9,efeccfd6-f36a-479b-932b-6785e337f64b,Mc Kittrick
bae016d2-90de-41ea-bfe2-2f0988d86952,efeccfd6-f36a-479b-932b-6785e337f64b,Maricopa
c5881d55-b624-42d7-9023-50037585c35e,ce4c36f7-914b-459e-8751-238fa6cacaab,New Cuyama
d7e3d624-4911-4372-a268-3f6740cdadc1,efeccfd6-f36a-479b-932b-6785e337f64b,Onyx
e645867e-cc70-4fa9-ace3-81fc0af7b5f8,b2e7268d-a30b-4118-83f5-0462f15344b9,Pixley
630a6014-52d5-4fdc-a9fa-a6f0424f7986,b2e7268d-a30b-4118-83f5-0462f15344b9,Porterville
542f170a-af3a-497b-b645-0839a984c696,b2e7268d-a30b-4118-83f5-0462f15344b9,Posey
9b6b95f1-c0f5-4ac3-87c8-8244020ed249,b2e7268d-a30b-4118-83f5-0462f15344b9,Richgrove
1d6dda1e-5cad-4505-8c1f-f8581f137296,b2e7268d-a30b-4118-83f5-0462f15344b9,Sequoia National Park
850ae157-44fb-4f4e-8bae-db2d3b04649a,efeccfd6-f36a-479b-932b-6785e337f64b,Shafter
e6d4938f-7b90-4410-abe8-b3a0d1fe4acb,b2e7268d-a30b-4118-83f5-0462f15344b9,Springville
07dde520-65ec-4d68-a8f8-0b20e96fcb7f,47c58348-70b4-4afd-b39e-5c517092ba6e,Stratford
496c8b7f-f3f8-4fbc-9283-1628b63ae49b,b2e7268d-a30b-4118-83f5-0462f15344b9,Strathmore
55f16c61-862d-47bd-b156-3ecb0f465f09,efeccfd6-f36a-479b-932b-6785e337f64b,Taft
5ac33f4c-c997-4560-88c8-95c94d13cc64,b2e7268d-a30b-4118-83f5-0462f15344b9,Terra Bella
78c038e9-f0bb-4fd9-a296-62928f84ddda,b2e7268d-a30b-4118-83f5-0462f15344b9,Three Rivers
2eadd2e2-a9c7-4e41-93a9-ac940f875194,b2e7268d-a30b-4118-83f5-0462f15344b9,Tipton
1ade375d-0dad-43cd-8ab1-367753bbd716,b2e7268d-a30b-4118-83f5-0462f15344b9,Tulare
18dfe215-200a-48e2-983e-3440d7f89165,efeccfd6-f36a-479b-932b-6785e337f64b,Tupman
2e54a775-060e-45be-b41d-351653cbbbe3,b2e7268d-a30b-4118-83f5-0462f15344b9,Visalia
44a8b07d-8ae0-405a-8506-769cbe1360b2,efeccfd6-f36a-479b-932b-6785e337f64b,Wasco
5d414b5b-bfc8-499c-8634-a5db8d66aa61,b2e7268d-a30b-4118-83f5-0462f15344b9,Waukena
dc645caf-4fbf-42a4-8c75-b40b07bae7ab,efeccfd6-f36a-479b-932b-6785e337f64b,Weldon
b9cb1cee-378a-4bab-bd15-8c5ce8092a6c,efeccfd6-f36a-479b-932b-6785e337f64b,Wofford Heights
2caf700e-2817-4fca-b191-8ec667a7bc93,b2e7268d-a30b-4118-83f5-0462f15344b9,Woodlake
bdf4e52b-272c-42f1-be74-e440f461f2e6,efeccfd6-f36a-479b-932b-6785e337f64b,Woody
11567a6d-9a3b-4e23-a7f5-507c98f0d5f9,efeccfd6-f36a-479b-932b-6785e337f64b,Bakersfield
a335513d-4843-4f66-828f-61504c77fd2d,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,San Luis Obispo
5f73252b-e36e-43a4-885e-8e3895179b18,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Los Osos
aefed494-ab69-4629-8a49-22f9defc11d9,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Arroyo Grande
04eaf292-9733-4f62-a53d-83d0b0c9a68b,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Atascadero
03a83d1a-1a4d-42f3-a181-900b210392e5,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Avila Beach
1e42ec96-9e62-423c-bc58-822ee12ada6f,fe6cec6d-6434-418f-8cbf-2d6096960723,Bradley
3c3bfca6-6762-4821-b5fd-53dbbc6aafdf,ce4c36f7-914b-459e-8751-238fa6cacaab,Buellton
50ae1b72-3f86-4bc1-a5a6-e159320499a3,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Cambria
29bbb31e-7e45-4487-9d2d-86b3c7f5ad85,ce4c36f7-914b-459e-8751-238fa6cacaab,Casmalia
a7f95b63-43a8-4174-9eb5-0a229a2459e0,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Cayucos
8b0decda-504b-4555-9c58-0c46aadfb7e7,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Creston
0e1bc816-80c3-45b2-8ccf-b4e3f352de63,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Grover Beach
69cfb5ae-1053-4140-b9b5-bb54d04a0102,ce4c36f7-914b-459e-8751-238fa6cacaab,Guadalupe
ffbf2f19-742d-4669-ac74-0ff8e8492946,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Harmony
797ff990-23bc-42f2-997a-1c2215f660db,ce4c36f7-914b-459e-8751-238fa6cacaab,Lompoc
2d7334f0-cf00-4714-92a6-8b48d18fd040,ce4c36f7-914b-459e-8751-238fa6cacaab,Los Alamos
d8babdfd-8374-4ed7-8de3-2db2b954392c,ce4c36f7-914b-459e-8751-238fa6cacaab,Los Olivos
d8f13ef9-dc38-4d38-9214-d11be3c16818,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Morro Bay
f7f20ec2-cbdc-48bc-96b9-8bb320b07a2d,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Nipomo
89a3ab38-8a4b-4c55-9c2c-8cc629bc83b8,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Oceano
79199f49-a38e-4195-99ec-4ac6442cfe47,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Paso Robles
3a0439bf-5528-4960-b195-71e3d30c4493,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Pismo Beach
c3d7cbad-214c-4987-aaf3-5f4c7719a317,fe6cec6d-6434-418f-8cbf-2d6096960723,San Ardo
b10aa8b3-999d-477e-838b-9afdd91da4de,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,San Miguel
a9e9946c-4e98-4d70-bf58-7a3734883efd,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,San Simeon
ec317083-5e7d-41ab-bcad-14484b5ac80b,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Santa Margarita
0e4d58a0-cce5-4339-ab47-c4ba6a87515b,ce4c36f7-914b-459e-8751-238fa6cacaab,Santa Maria
ddd371c8-7f0e-4326-94db-a42882e357cf,ce4c36f7-914b-459e-8751-238fa6cacaab,Santa Ynez
8ff7b3e5-0c96-4d69-8d1e-e817411e56b1,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Shandon
0ac7ccb5-2aaa-4de4-901f-6c9b5e6e20ac,ce4c36f7-914b-459e-8751-238fa6cacaab,Solvang
d3726341-6807-4edd-addb-6d71cf6cc45b,64d94c24-922b-4fdb-a23d-5f8c0cf9c510,Templeton
cdf6b243-ce52-41ec-9e9a-e2f263330dce,efeccfd6-f36a-479b-932b-6785e337f64b,Mojave
7ce8d8c5-fae6-48d4-8e89-fd311ecd4c85,efeccfd6-f36a-479b-932b-6785e337f64b,California City
